19:00:44 - 開始處理語言: zh-MO
19:00:44 - 目標業態: enterprises, public_sector, training_institutions
19:00:44 - 跳過空白替換結果 - 公部門: management.stat.department.departmentAttendance
19:00:44 - 跳過空白替換結果 - 培訓機構: management.stat.department.departmentAttendance
19:00:44 - 跳過空白替換結果 - 企業: management.stat.department.studentAttendance
19:00:44 - 跳過空白替換結果 - 公部門: management.stat.department.studentAttendance
19:00:44 - 跳過空白替換結果 - 培訓機構: management.stat.department.studentAttendance
19:00:44 - 跳過空白替換結果 - 企業: management.stat.department.keywordPlaceholder
19:00:44 - 跳過空白替換結果 - 公部門: management.stat.department.keywordPlaceholder
19:00:44 - 跳過空白替換結果 - 培訓機構: management.stat.department.keywordPlaceholder
19:00:44 - 跳過空白替換結果 - 企業: management.stat.course.statByLecturer
19:00:44 - 跳過空白替換結果 - 公部門: management.stat.course.statByLecturer
19:00:44 - 跳過空白替換結果 - 培訓機構: management.stat.course.statByLecturer
19:00:44 - 跳過空白替換結果 - 企業: management.score.returnAndSetDateTip
19:00:44 - 跳過空白替換結果 - 公部門: management.score.returnAndSetDateTip
19:00:44 - 跳過空白替換結果 - 培訓機構: management.score.returnAndSetDateTip
19:00:44 - 跳過空白替換結果 - 企業: management.score.returnTip
19:00:44 - 跳過空白替換結果 - 公部門: management.score.returnTip
19:00:44 - 跳過空白替換結果 - 培訓機構: management.score.returnTip
19:00:44 - 跳過空白替換結果 - 企業: year_semester
19:00:44 - 跳過空白替換結果 - 公部門: year_semester
19:00:44 - 跳過空白替換結果 - 培訓機構: year_semester
19:00:44 - 跳過空白替換結果 - 企業: year_semester
19:00:44 - 跳過空白替換結果 - 公部門: year_semester
19:00:44 - 跳過空白替換結果 - 培訓機構: year_semester
19:00:44 - 跳過空白替換結果 - 企業: academic_year
19:00:44 - 跳過空白替換結果 - 公部門: academic_year
19:00:44 - 跳過空白替換結果 - 培訓機構: academic_year
19:00:44 - 跳過空白替換結果 - 企業: semester
19:00:44 - 跳過空白替換結果 - 公部門: semester
19:00:44 - 跳過空白替換結果 - 培訓機構: semester
19:00:44 - 跳過空白替換結果 - 企業: clazz
19:00:44 - 跳過空白替換結果 - 公部門: clazz
19:00:44 - 跳過空白替換結果 - 培訓機構: clazz
19:00:44 - 跳過空白替換結果 - 企業: teachingClass
19:00:44 - 跳過空白替換結果 - 公部門: teachingClass
19:00:44 - 跳過空白替換結果 - 培訓機構: teachingClass
19:00:44 - 跳過空白替換結果 - 企業: create_year
19:00:44 - 跳過空白替換結果 - 公部門: create_year
19:00:44 - 跳過空白替換結果 - 培訓機構: create_year
19:00:44 - 跳過空白替換結果 - 企業: create_semester
19:00:44 - 跳過空白替換結果 - 公部門: create_semester
19:00:44 - 跳過空白替換結果 - 培訓機構: create_semester
19:00:44 - 跳過空白替換結果 - 企業: create_class
19:00:44 - 跳過空白替換結果 - 公部門: create_class
19:00:44 - 跳過空白替換結果 - 培訓機構: create_class
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.session
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.session
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.session
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.courseSession
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.courseSession
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.courseSession
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.updateSessionError
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.updateSessionError
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.updateSessionError
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.chooseSessionError
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.chooseSessionError
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.chooseSessionError
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.weekSession
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.weekSession
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.weekSession
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.selectSession
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.selectSession
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.selectSession
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.deleteWeekSession
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.deleteWeekSession
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.deleteWeekSession
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.addWeekSession
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.addWeekSession
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.addWeekSession
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.sessionHint
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.sessionHint
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.sessionHint
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.saveHint
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.saveHint
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.saveHint
19:00:44 - 跳過空白替換結果 - 企業: classTimetable.updateSession
19:00:44 - 跳過空白替換結果 - 公部門: classTimetable.updateSession
19:00:44 - 跳過空白替換結果 - 培訓機構: classTimetable.updateSession
19:00:44 - 跳過空白替換結果 - 企業: slogan[1]
19:00:44 - 跳過空白替換結果 - 公部門: slogan[1]
19:00:44 - 跳過空白替換結果 - 培訓機構: slogan[1]
19:00:44 - 跳過空白替換結果 - 企業: classroom_report.student_count
19:00:44 - 跳過空白替換結果 - 公部門: classroom_report.student_count
19:00:44 - 跳過空白替換結果 - 培訓機構: classroom_report.student_count
19:00:44 - 跳過空白替換結果 - 企業: classroom_report.studentSatisfaction
19:00:44 - 跳過空白替換結果 - 公部門: classroom_report.studentSatisfaction
19:00:44 - 跳過空白替換結果 - 培訓機構: classroom_report.studentSatisfaction
19:00:44 - 跳過空白替換結果 - 企業: syllabus.teachingWeek.label
19:00:44 - 跳過空白替換結果 - 公部門: syllabus.teachingWeek.label
19:00:44 - 跳過空白替換結果 - 培訓機構: syllabus.teachingWeek.label
19:00:44 - 跳過空白替換結果 - 企業: syllabus.teachingWeek.error.forSyncTeachingMissingWeek
19:00:44 - 跳過空白替換結果 - 公部門: syllabus.teachingWeek.error.forSyncTeachingMissingWeek
19:00:44 - 跳過空白替換結果 - 培訓機構: syllabus.teachingWeek.error.forSyncTeachingMissingWeek
19:00:44 - 跳過空白替換結果 - 企業: syllabus.isSynchronousTeaching.hint.forTeamsMeeting
19:00:44 - 跳過空白替換結果 - 公部門: syllabus.isSynchronousTeaching.hint.forTeamsMeeting
19:00:44 - 跳過空白替換結果 - 培訓機構: syllabus.isSynchronousTeaching.hint.forTeamsMeeting
19:00:44 - 跳過空白替換結果 - 企業: syllabus.isSynchronousTeaching.hint.forTeamsMeeting
19:00:44 - 跳過空白替換結果 - 公部門: syllabus.isSynchronousTeaching.hint.forTeamsMeeting
19:00:44 - 跳過空白替換結果 - 培訓機構: syllabus.isSynchronousTeaching.hint.forTeamsMeeting
19:00:44 - 跳過空白替換結果 - 企業: syllabus.isSynchronousTeaching.hint.forWebLink
19:00:44 - 跳過空白替換結果 - 公部門: syllabus.isSynchronousTeaching.hint.forWebLink
19:00:44 - 跳過空白替換結果 - 培訓機構: syllabus.isSynchronousTeaching.hint.forWebLink
19:00:44 - 跳過空白替換結果 - 企業: syllabus.isSynchronousTeaching.hint.forWebLink
19:00:44 - 跳過空白替換結果 - 公部門: syllabus.isSynchronousTeaching.hint.forWebLink
19:00:44 - 跳過空白替換結果 - 培訓機構: syllabus.isSynchronousTeaching.hint.forWebLink
19:00:44 - 跳過空白替換結果 - 企業: syllabus.isSynchronousTeaching.hint.forOnlineVideo
19:00:44 - 跳過空白替換結果 - 公部門: syllabus.isSynchronousTeaching.hint.forOnlineVideo
19:00:44 - 跳過空白替換結果 - 培訓機構: syllabus.isSynchronousTeaching.hint.forOnlineVideo
19:00:44 - 跳過空白替換結果 - 企業: syllabus.isSynchronousTeaching.hint.forOnlineVideo
19:00:44 - 跳過空白替換結果 - 公部門: syllabus.isSynchronousTeaching.hint.forOnlineVideo
19:00:44 - 跳過空白替換結果 - 培訓機構: syllabus.isSynchronousTeaching.hint.forOnlineVideo
19:00:44 - 跳過空白替換結果 - 企業: lark.createGroupChat.halfSuccessMsg
19:00:44 - 跳過空白替換結果 - 公部門: lark.createGroupChat.halfSuccessMsg
19:00:44 - 跳過空白替換結果 - 培訓機構: lark.createGroupChat.halfSuccessMsg
19:00:44 - 跳過空白替換結果 - 企業: lark.createGroupChat.halfFailReason
19:00:44 - 跳過空白替換結果 - 公部門: lark.createGroupChat.halfFailReason
19:00:44 - 跳過空白替換結果 - 培訓機構: lark.createGroupChat.halfFailReason
19:00:44 - 跳過空白替換結果 - 企業: chinamcloud_live.placeholder
19:00:44 - 跳過空白替換結果 - 公部門: chinamcloud_live.placeholder
19:00:44 - 跳過空白替換結果 - 培訓機構: chinamcloud_live.placeholder
19:00:44 - 跳過空白替換結果 - 企業: chinamcloud_live.columns.instructor
19:00:44 - 跳過空白替換結果 - 公部門: chinamcloud_live.columns.instructor
19:00:44 - 跳過空白替換結果 - 培訓機構: chinamcloud_live.columns.instructor
19:00:44 - 跳過空白替換結果 - 企業: course_instructors
19:00:44 - 跳過空白替換結果 - 公部門: course_instructors
19:00:44 - 跳過空白替換結果 - 培訓機構: course_instructors
19:00:44 - 跳過空白替換結果 - 企業: course_outline_update_and_send_message
19:00:44 - 跳過空白替換結果 - 公部門: course_outline_update_and_send_message
19:00:44 - 跳過空白替換結果 - 培訓機構: course_outline_update_and_send_message
19:00:44 - 跳過空白替換結果 - 企業: course_enrollment
19:00:44 - 跳過空白替換結果 - 公部門: course_enrollment
19:00:44 - 跳過空白替換結果 - 培訓機構: course_enrollment
19:00:44 - 跳過空白替換結果 - 企業: course_enrollment
19:00:44 - 跳過空白替換結果 - 公部門: course_enrollment
19:00:44 - 跳過空白替換結果 - 培訓機構: course_enrollment
19:00:44 - 跳過空白替換結果 - 企業: management_course_enrollment
19:00:44 - 跳過空白替換結果 - 公部門: management_course_enrollment
19:00:44 - 跳過空白替換結果 - 培訓機構: management_course_enrollment
19:00:44 - 跳過空白替換結果 - 企業: onlineVideoUploadTip
19:00:44 - 跳過空白替換結果 - 公部門: onlineVideoUploadTip
19:00:44 - 跳過空白替換結果 - 培訓機構: onlineVideoUploadTip
19:00:44 - 跳過空白替換結果 - 企業: classroomFeedback.allowAddLabel
19:00:44 - 跳過空白替換結果 - 公部門: classroomFeedback.allowAddLabel
19:00:44 - 跳過空白替換結果 - 培訓機構: classroomFeedback.allowAddLabel
19:00:44 - 跳過空白替換結果 - 企業: course_make_up_score.tip
19:00:44 - 跳過空白替換結果 - 公部門: course_make_up_score.tip
19:00:44 - 跳過空白替換結果 - 培訓機構: course_make_up_score.tip
19:00:44 - 跳過空白替換結果 - 企業: score_publish_error_message.check_students_final_score
19:00:44 - 跳過空白替換結果 - 公部門: score_publish_error_message.check_students_final_score
19:00:44 - 跳過空白替換結果 - 培訓機構: score_publish_error_message.check_students_final_score
19:00:44 - 跳過空白替換結果 - 企業: score_publish_error_message.TKU.final_score_is_null
19:00:44 - 跳過空白替換結果 - 公部門: score_publish_error_message.TKU.final_score_is_null
19:00:44 - 跳過空白替換結果 - 培訓機構: score_publish_error_message.TKU.final_score_is_null
19:00:44 - 跳過空白替換結果 - 企業: score_publish_error_message.final_score_is_null
19:00:44 - 跳過空白替換結果 - 公部門: score_publish_error_message.final_score_is_null
19:00:44 - 跳過空白替換結果 - 培訓機構: score_publish_error_message.final_score_is_null
19:00:44 - 跳過空白替換結果 - 企業: batchStorageAssigned.disablePublishScore
19:00:44 - 跳過空白替換結果 - 公部門: batchStorageAssigned.disablePublishScore
19:00:44 - 跳過空白替換結果 - 培訓機構: batchStorageAssigned.disablePublishScore
